DRUM (plug-in),DRUM,naive,duchi
1.1769296908856384,1.084228531360685,2.8259702873313994,2.494781296746667
1.1899442893421244,1.128237251226583,2.931548831714395,2.6174188171484687
1.1497318883231689,1.0584321308254832,2.8362346779557406,2.512631274740386
1.0129257819902886,0.9548731034634216,2.4776397258664553,2.1928162844245347
1.2116086750480235,1.1495211046798737,2.9134437848954264,2.6015598349447395
0.8926838066562615,0.7961365182951299,2.2102053604188145,1.9441883862007006
1.2254751664609629,1.1498823128758033,2.9111066417234466,2.583895448575313
1.0728479140339344,0.9977073564969667,2.6497859417991982,2.333496761437449
1.1297818621872975,1.037636865619621,2.7378709585340535,2.4271655758860833
1.0693652807918637,1.002339332913923,2.6687680152325903,2.3741556955365466
1.1040837368830012,1.0488976347896206,2.719107312839312,2.4015839777224266
1.0047445303975409,0.9332528963766248,2.5485383630980536,2.251184162663922
0.9793460046287396,0.9262410671559366,2.4491900839538827,2.159839410311199
1.1181640357432836,1.0759183267025925,2.7573982865184896,2.4583062737128167
0.8674128511615588,0.7895637531058979,2.1670506170558217,1.9006811063807123
0.8319441959859417,0.7481899570383318,2.1287210714796765,1.8670259879191873
1.1874599568582251,1.1192037670120896,2.927956539858405,2.587823272618293
1.0701451492579932,0.9986562066051465,2.668324282747203,2.3584700102791563
1.3367120199548905,1.2576351471397476,3.185142244146746,2.8389832455836066
0.816018591176804,0.7633406407317512,2.1751370238848953,1.9132706704783766
1.0358579460764656,0.9754911917211962,2.5664174816694953,2.270921853562061
0.8885336961116922,0.8331363327502265,2.28963829940864,2.0193724794195536
0.946730148392206,0.8864876408510252,2.3707806129369375,2.100706577767268
1.0842458398727226,1.0239326518087426,2.680403903441509,2.369507661687318
1.0058391115430947,0.979795489141872,2.6096287835284304,2.312931449483545
1.0249729743325893,0.9665977505603129,2.579481282493823,2.2773540475514786
1.1259959538465472,1.0371168528301562,2.7291574550455704,2.4157456550958027
1.2922528022593427,1.2252687317820088,3.1126310437949005,2.7793062456958495
1.0070812978081936,0.9029173875899705,2.3973623620446007,2.1230302862250943
0.964695547018594,0.9075761907551192,2.427241346255231,2.1292145179701683
1.0801791055852723,1.0191783321374455,2.6569421666548196,2.348513723034226
1.0664002241839448,0.9990246169077077,2.665783730076726,2.35874420193364
1.0669979040300668,1.0089942094434083,2.620032502907382,2.3108133472908157
1.0663620453285674,0.9772933229261989,2.6195040556758635,2.31459740521576
0.9963809102337408,0.9426375224506326,2.490476243320798,2.200463585314783
1.2232605395899936,1.160075466065387,2.9607484080251703,2.6364296986608093
1.0649144644758244,1.014286254711626,2.635132053011749,2.331391902739639
1.1633850110902708,1.1099627997524786,2.8917179764706424,2.568119107493399
1.0301620772431423,0.9617666417337569,2.622645536317989,2.3300989802270116
1.3226948157081484,1.2601097918620103,3.155283529376819,2.8101332454306824
1.184966164266522,1.1123630976048837,2.896998983810098,2.571233596367944
1.12854212856415,1.046173659025399,2.7775445136543793,2.4751155363280004
1.0644885812161577,1.021353196413377,2.667999014826929,2.3583045082836533
1.1339709203342312,1.0862217228934696,2.785005807972986,2.4701487695360744
0.8044349806594163,0.7648865122540744,2.1651776665062035,1.9298218581763091
0.994634049338308,0.9745282584886731,2.531107287226564,2.2486805993724563
1.0463354951602624,0.9577813604801841,2.537741661588282,2.254109675475154
1.0186689110648277,0.9419562212348299,2.564878741919253,2.263839518054767
1.1001718458789596,1.0524915281502167,2.7670559114506506,2.4724546484154764
1.1238131509893865,1.03783827308594,2.679608117438226,2.372354227665966
1.3432632730464376,1.239550568833526,3.1273704946668177,2.779348186358861
0.9586753980304175,0.883156167086775,2.3679614605558523,2.094285674423671
0.9420510313474134,0.8706630037346051,2.3559372143769863,2.081407378780362
1.3591690470167275,1.296826340966279,3.232025548791955,2.871162943134891
1.18219222651013,1.128746015403244,2.866531960776707,2.5516346549091873
1.1218318780992786,1.0721306656524268,2.7942354467234107,2.4803143765803632
1.0619178043913944,0.9968780745246103,2.562813777961561,2.2578037239700346
1.2754480734679265,1.1959904121373117,3.048197634515944,2.7140781978282047
1.038703426553137,0.9503749720496439,2.555945964730032,2.260574845849987
0.8786972006023632,0.8195662598206508,2.2394098927477137,1.9617740372887074
0.927118203318093,0.893298237052661,2.443121146882717,2.1436686824435944
0.8818180853113893,0.8185652236538429,2.2681352885536334,2.0059835679745777
0.8567392319367264,0.8125940055698919,2.2356323550422577,1.96873953061337
1.0951893312780983,1.0424621257720066,2.622720478850074,2.3214018674025385
1.0614114110921888,0.975526461323418,2.6008030488138387,2.2966532165505464
1.1600674214017186,1.1002705020445285,2.8408128121711007,2.519357687688941
0.8813974275321937,0.8078753159509752,2.202331664721597,1.9406984641011795
0.9611476707907629,0.8483117859532453,2.372127419961086,2.0947978638304727
1.2933289370523664,1.235801386886332,3.0833908564190815,2.751724127674126
0.7785036569688663,0.7450736287582158,2.117507100670126,1.8666952023761763
0.9508581579338975,0.8875478575787986,2.4099941786646384,2.1307719072092817
1.0281442539886756,0.9777022934367596,2.5999812029758416,2.3160925306763724
1.1612336276103685,1.1074010505249894,2.8148683560716923,2.4929530829106
1.0697023721187007,1.0183223306783244,2.7094068242342044,2.407853866539482
0.8172734523823071,0.756893344972572,2.1592904710884007,1.897232348343354
1.1581634545810997,1.078183169242351,2.7816878690890476,2.47764179291568
1.0325288306713059,0.9577447966006429,2.542194667730509,2.246174793809029
1.1337738621242581,1.0678370347872872,2.7728702757599,2.458373136548391
1.2105796598716774,1.136239478329289,2.931396750789104,2.6004197673275127
1.1512481395389669,1.0981958108493157,2.8483985936197715,2.51697405287847
1.2854370532621784,1.2326165643155367,3.0798191722556125,2.744047326059243
0.9897352687166567,0.9464158250698682,2.5032270012472435,2.2113308900657787
1.1428779509823985,1.0410491137903464,2.759043836256937,2.4345144336280895
0.9217028819528429,0.8505895074501602,2.272244765776577,2.0013921317200687
1.0968914550874949,1.0027038297861754,2.710248239024138,2.398200232534253
1.335956587610987,1.2607243879385854,3.230695382396812,2.8854395783647395
0.9250539513081147,0.8722202006894252,2.4118242035321926,2.1337184918362557
1.476261096721569,1.3926060557726991,3.4281981329367444,3.0548886056960254
1.0634239443783695,1.0062303445561254,2.685227791819067,2.390536765299344
1.1453440812414581,1.1000656108020799,2.825876782414221,2.515504665505507
1.1139842054015616,1.0440115244607164,2.749926599238438,2.438630861055827
1.3365510779425755,1.2409629128100974,3.1236693609182256,2.7750429389383577
1.3850936241651886,1.3133238314717244,3.267632750132348,2.9262995473882794
0.9399275149887805,0.9109666058688868,2.449979899882804,2.1673666342500275
1.0510770048230502,0.9805946676010106,2.6241738247717943,2.324561140620955
1.1735785443785836,1.1316229529749111,2.917698940165995,2.6031391620518076
0.9785409616101391,0.9139421080508077,2.4991695390589634,2.2140368618268442
0.9141518772737635,0.8606320403431502,2.2703765730611734,1.9994386316954662
0.9483866517999819,0.9419558785242151,2.4349255510781735,2.164043773143492
0.9340081512631276,0.8401383080123356,2.3954987383956587,2.1104590129077474
0.9781243973433821,0.8977579634141263,2.44808087957819,2.160129542896908
1.159081490015255,1.1099213018714698,2.8721536860218047,2.556189416600651
1.0376863586454936,0.9461455494835236,2.586135838936563,2.290593132418898
0.9851780949834874,0.9204034408766739,2.521827047767244,2.2433651615563153
0.8249443921245668,0.7500467203758453,2.124397696028654,1.8648049988010884
1.1111365287829187,1.0539661332257102,2.746788758337716,2.4367069006785878
1.0553944077750415,0.9825079449894236,2.5480126148368942,2.250819406778538
0.9322404007988848,0.8876139033872626,2.315777886706896,2.0401063091595044
