DRUM (plug-in),DRUM,naive,duchi
1.2067282074743204,1.1077838390982704,2.8382663161782697,2.5169391089866413
1.2020098075384222,1.1743331711650582,2.988992186076901,2.6805157320764437
1.1788770438768812,1.0982371084028288,2.9081812042194977,2.5844007120941437
0.9298089219108441,0.9145217111121372,2.2225164422128603,1.9745300903062921
1.1961592566794927,1.1489375813833076,2.851999341860298,2.5598838737468874
0.698518690881307,0.6168172174132805,1.7078572278044772,1.503568195414235
1.2685146038972201,1.2061225298417098,2.9319496445572573,2.611877899941154
1.0649871262568336,1.0208417235013372,2.6406775193261898,2.330758342366103
1.1387782070872734,1.0450918555070785,2.755999433253351,2.4476179833407485
1.0427904477917882,1.003081522119844,2.6203553045823385,2.335501454812166
1.0246614668867051,0.9954002393136395,2.5892045222250606,2.291634322373737
0.9997702958011226,0.9517080823715393,2.5734695265926923,2.2805864981430486
0.9191440795411899,0.8958853099988822,2.286671541597517,2.017245527287066
1.0898492989929445,1.0740434856752836,2.714163263928228,2.428727622430415
0.7440736663236288,0.6805206579424351,1.716308124403104,1.5049706359037043
0.7061827916292733,0.641685932614216,1.7151892133851436,1.5006214751820828
1.2660643409002297,1.2098490324772266,3.0956223852162945,2.7508829156938033
0.944002395464977,0.8998133669489662,2.4491477499428123,2.1650913652348645
1.4491936476318268,1.3914423999876024,3.4028773288613503,3.0508362501597697
0.6413485992235716,0.6444445540237699,1.7555646398003555,1.5445016822722324
0.9686687353798185,0.9318077788691672,2.432609258984331,2.160267019336237
0.7616430435531151,0.7247577442969044,1.990861536867238,1.757367092591536
0.8235916143215859,0.7876725902656578,2.037438050617122,1.814547869659835
0.9733123655774085,0.948834248319945,2.451609187781633,2.1645104081999045
0.8990147944453564,0.9363061522389355,2.388085985706638,2.1286184721890438
0.9364592696373908,0.9170785576542945,2.378613852408346,2.1051552822504487
1.1288502525080364,1.0278929471589937,2.6959967262435915,2.392781188449549
1.4692171103555254,1.42382534621558,3.4633754567024893,3.1079916391676115
0.9122611703843966,0.8134719864921447,2.026366547952371,1.8026346563075395
0.8192519769196263,0.7996416822040744,2.035353331559209,1.7728631846808243
1.069319576407074,1.0428495157159066,2.6241802912271264,2.330323972465895
1.0316694417779462,0.9741123229445823,2.5897840288289595,2.2980336226353115
1.019569410242092,0.9732032021946059,2.511070712431678,2.2186298224130994
0.9650926672007373,0.8882207201611337,2.3453291099293523,2.0684661385611234
