perturbation_scale,source_var,worst_DRUM (plug-in),mean_DRUM (plug-in),median_DRUM (plug-in),q95_DRUM (plug-in),worst_DRUM,mean_DRUM,median_DRUM,q95_DRUM,worst_naive,mean_naive,median_naive,q95_naive,worst_duchi,mean_duchi,median_duchi,q95_duchi
0.5,6.2667937081378975,1.476261096721569,1.0547762678794657,1.059195681407476,1.3052143889969032,1.3961062821507635,0.9920085143374799,0.9866998676394385,1.2363911991799572,3.4281981329367444,2.6207259226869666,2.6234349205052134,3.1131829596510663,3.0548886056960254,2.3216990164621434,2.3225006980312086,2.7752561042762323
1.0,6.2667937081378975,1.6830746741553027,0.9987698056326303,0.9862195502114741,1.3838772467347888,1.6191409340722094,0.9624084519697031,0.9484545234702222,1.3370072562157118,3.7986918869959494,2.4781014031156325,2.4767366298416187,3.281807991943072,3.4096823890649883,2.2027830836625437,2.195831243773398,2.9433956820780836
1.5,6.2667937081378975,1.7300405138467332,0.9915119603835861,0.9592282666234422,1.378793512546781,1.7116622997900033,0.9984950123423845,0.9786128049841327,1.3740058930104202,3.893331661906055,2.3251375639271656,2.3066996182543544,3.2865878913303903,3.514888394070882,2.089571140864253,2.068010410278254,2.9443892946772867
