perturbation_scale,n_seeds,worst_DRUM (plug-in)_mean,worst_DRUM (plug-in)_std,worst_DRUM (plug-in)_se,worst_DRUM (plug-in)_min,worst_DRUM (plug-in)_max,worst_DRUM_mean,worst_DRUM_std,worst_DRUM_se,worst_DRUM_min,worst_DRUM_max,worst_naive_mean,worst_naive_std,worst_naive_se,worst_naive_min,worst_naive_max,worst_duchi_mean,worst_duchi_std,worst_duchi_se,worst_duchi_min,worst_duchi_max,mean_DRUM (plug-in)_mean,mean_DRUM (plug-in)_std,mean_DRUM (plug-in)_se,mean_DRUM (plug-in)_min,mean_DRUM (plug-in)_max,mean_DRUM_mean,mean_DRUM_std,mean_DRUM_se,mean_DRUM_min,mean_DRUM_max,mean_naive_mean,mean_naive_std,mean_naive_se,mean_naive_min,mean_naive_max,mean_duchi_mean,mean_duchi_std,mean_duchi_se,mean_duchi_min,mean_duchi_max,median_DRUM (plug-in)_mean,median_DRUM (plug-in)_std,median_DRUM (plug-in)_se,median_DRUM (plug-in)_min,median_DRUM (plug-in)_max,median_DRUM_mean,median_DRUM_std,median_DRUM_se,median_DRUM_min,median_DRUM_max,median_naive_mean,median_naive_std,median_naive_se,median_naive_min,median_naive_max,median_duchi_mean,median_duchi_std,median_duchi_se,median_duchi_min,median_duchi_max,q95_DRUM (plug-in)_mean,q95_DRUM (plug-in)_std,q95_DRUM (plug-in)_se,q95_DRUM (plug-in)_min,q95_DRUM (plug-in)_max,q95_DRUM_mean,q95_DRUM_std,q95_DRUM_se,q95_DRUM_min,q95_DRUM_max,q95_naive_mean,q95_naive_std,q95_naive_se,q95_naive_min,q95_naive_max,q95_duchi_mean,q95_duchi_std,q95_duchi_se,q95_duchi_min,q95_duchi_max
0.5,4,1.5425991870044715,0.09730536657216052,0.04865268328608026,1.476261096721569,1.682631456845984,1.354885692323165,0.09256188289809955,0.046280941449049776,1.227283018517498,1.442745486772039,3.603071466129059,0.1471205854448226,0.0735602927224113,3.4281981329367444,3.778930346557339,3.324224334589669,0.18536860670139288,0.09268430335069644,3.0548886056960254,3.4600986926098005,1.113201690888241,0.0605341061630189,0.03026705308150945,1.0547762678794657,1.197741922135239,0.9671678932236667,0.06436661202695225,0.032183306013476125,0.8965544684067315,1.0438050868385371,2.7968467017225236,0.12359012810447043,0.06179506405223521,2.6207259226869666,2.9100939261305734,2.5639442255480085,0.16162217769824452,0.08081108884912226,2.3216990164621434,2.6536906563115106,1.1105807244948624,0.05589807734141937,0.027949038670709685,1.059195681407476,1.189628955431732,0.9616981168332086,0.06508924169018022,0.03254462084509011,0.8929872211403129,1.0401579396856224,2.800663784894501,0.12474431651252622,0.06237215825626311,2.6234349205052134,2.9158997179465604,2.5663830794149582,0.16260243429265225,0.08130121714632613,2.3225006980312086,2.649327622884087,1.3729234910548973,0.07383264316446796,0.03691632158223398,1.3052143889969032,1.4765357935569168,1.204541033377065,0.08094836828639351,0.040474184143196756,1.1079394641227964,1.2969802290744177,3.305623168196445,0.13849768339354251,0.06924884169677126,3.1131829596510663,3.441133652974299,3.0472099894487195,0.18194705917341658,0.09097352958670829,2.7752561042762323,3.1513643063384658
1.0,4,1.7836713088064267,0.1206243571043506,0.0603121785521753,1.6830746741553029,1.936599896837268,1.6029078069176392,0.13359689244044973,0.06679844622022486,1.428960270662218,1.75451874609273,4.045707324577401,0.20073060914908786,0.10036530457454393,3.7986918869959494,4.243900680594799,3.750750330869111,0.2445659383404962,0.1222829691702481,3.4096823890649883,3.938682196060479,1.0552064629480857,0.0556391186772704,0.0278195593386352,0.9987698056326304,1.130703147724289,0.939790166032474,0.06173187471769878,0.03086593735884939,0.8704852655799306,1.013272764248216,2.6437089591357625,0.116308427516585,0.0581542137582925,2.4781014031156325,2.750228651484305,2.4264079667230836,0.14965945385459467,0.07482972692729734,2.2027830836625437,2.5163012155143294,1.042000388994672,0.05566025903176785,0.027830129515883924,0.986219550211474,1.1183917877016905,0.922004536372768,0.06210904635016317,0.031054523175081585,0.8521421887008778,0.9939597711315588,2.648695401399345,0.12271623132926232,0.06135811566463116,2.4767366298416187,2.7679288738337977,2.4280594565822606,0.15506259973454334,0.07753129986727167,2.195831243773398,2.513790331618682,1.4598392547118757,0.08769132276136733,0.043845661380683666,1.3838772467347888,1.5826525961999507,1.3036210578401537,0.08818656717828789,0.044093283589143946,1.191627763139238,1.4003002881154738,3.4843019905771113,0.1482585977309417,0.07412929886547084,3.281807991943072,3.636435473839488,3.2224198795310253,0.1880681497656153,0.09403407488280766,2.9433956820780836,3.3376750558501365
1.5,4,1.835531072639595,0.14159487091556675,0.07079743545778337,1.701828467862905,1.990736593899458,1.6887535483267275,0.1674251738723601,0.08371258693618006,1.466323736119697,1.872744142946332,4.134293840450872,0.22961289459495193,0.11480644729747597,3.893331661906055,4.341717266923157,3.8431432411081983,0.26613952771048577,0.13306976385524288,3.514888394070882,4.08986764860092,1.048590586756116,0.05049939065270629,0.025249695326353145,0.991511960383586,1.1077068002273525,0.9844055049692081,0.060548981947303834,0.030274490973651917,0.9157911700866384,1.059655511222925,2.473905219204753,0.10451738841654372,0.05225869420827186,2.3251375639271656,2.5656168449544747,2.283091438352702,0.13242542994548992,0.06621271497274496,2.089571140864253,2.37994797732816,1.0181063567765436,0.04996123284936845,0.024980616424684226,0.9592282666234422,1.0763905083416248,0.9651803246273355,0.05698379599017686,0.02849189799508843,0.9016666722388064,1.0364430998603278,2.452286902808102,0.09966884171331453,0.04983442085665726,2.3066996182543544,2.5307996485464974,2.261842276778933,0.13167223195221556,0.06583611597610778,2.068010410278254,2.3545656457654385,1.4591159490139856,0.0845948956121947,0.04229744780609735,1.378793512546781,1.5679772193588952,1.342355779877302,0.08651554605439006,0.04325777302719503,1.231675501682023,1.4370074291752213,3.4874440323442157,0.15612818379822502,0.07806409189911251,3.2865878913303903,3.653833233166221,3.2288068410757953,0.20036458253643571,0.10018229126821786,2.9443892946772867,3.3850629591978505
