DRUM (plug-in),DRUM,naive,duchi
1.219273130113634,0.952607763312409,2.902554222890192,2.6203560964089463
1.446043331322444,1.1918928699854718,3.497340406979156,3.2169133846197346
1.3287082991428036,1.0706007955576262,3.183044208931076,2.8907171318251548
1.0506463815472533,0.8647316246953467,2.51991130842941,2.2964365731856526
1.270595216795707,1.0153013498089396,3.058627929749079,2.798961248684296
0.6918667758427467,0.5522850380139948,1.7986682320202863,1.5945544377623853
1.407885111127353,1.1227105936408335,3.2101604959715044,2.933990049492168
1.3472885409611806,1.1039099018561198,3.1504952541213407,2.891428178516562
1.1885258293710634,0.925512210460418,2.877102349011628,2.6085169081709294
1.1344276461764895,0.8978224041170919,2.8522283521894796,2.598865881500589
1.1503477996144338,0.9283066023475971,2.8182232543623833,2.559922840052725
1.2965768800525863,1.032120710633604,3.149336124143525,2.871722510849217
0.9900765656386996,0.7913330697746223,2.4710663669628743,2.2220544543057175
1.1509031463985155,0.9200507061755366,2.8818270546441305,2.595854627790532
0.7421247259001253,0.5920729460916734,1.7480088657373345,1.568720402813497
0.7667974734745799,0.6181447050792258,1.8653039062381904,1.6810239278381223
1.5582879131734517,1.2592027265967174,3.5856322522449267,3.2873838839653775
1.0551874154111844,0.8155529613721315,2.677625636103771,2.438156830146392
1.6578692599607956,1.355869131946905,3.8245822686083035,3.5310366658394
0.7198507203258793,0.5744421457665045,1.9196348703459447,1.7415935551117159
1.0423135210285968,0.8226106240129666,2.5882685614664886,2.3388770606871487
0.8437924721233842,0.6656138184746875,2.1513286872653334,1.9387756178777549
0.9409760905073915,0.7715491226885236,2.321024344995758,2.0887986373303193
1.1281885468586006,0.9169186454177117,2.7746867532726114,2.5264393199992576
0.9738728903872416,0.8072589001073587,2.615604413878934,2.3753081046230458
1.0892134228476051,0.8680708288434198,2.7195915842023144,2.4666960940928577
1.3207284754538646,1.0317281258172255,3.0421678583755716,2.772634229728216
1.7558567266063396,1.4548843382577987,4.014127113639773,3.683402012533273
0.9235131615515618,0.7373975379164255,2.105106795710935,1.888527323682538
0.9966715366707936,0.8182253632880092,2.370493309978666,2.163996893076337
1.235188293053753,0.9719988918682625,3.0254075592285954,2.755505502208975
1.1942868122951795,0.9725865896797835,2.8032782738926283,2.567496802855351
1.1551614241962345,0.9346505777985036,2.8822963854310246,2.608340450831264
1.0273231708989463,0.8028296622827776,2.429017893511783,2.204468557805097
