perturbation_scale,source_var,worst_DRUM (plug-in),mean_DRUM (plug-in),median_DRUM (plug-in),q95_DRUM (plug-in),worst_DRUM,mean_DRUM,median_DRUM,q95_DRUM,worst_naive,mean_naive,median_naive,q95_naive,worst_duchi,mean_duchi,median_duchi,q95_duchi
0.5,6.682622410036973,1.682631456845984,1.197741922135239,1.189628955431732,1.4765357935569168,1.3534079818523579,0.9363035033119179,0.9269474388674606,1.1768532411310884,3.7789303465573396,2.9100939261305734,2.9158997179465604,3.441133652974299,3.4600986926098005,2.640397473752976,2.6446443031191067,3.145752384020731
1.0,6.682622410036973,1.9365998968372682,1.130703147724289,1.1183917877016905,1.5826525961999507,1.6090112768433993,0.9129941823320462,0.8934616621884133,1.2855489238901905,4.243900680594799,2.750228651484305,2.7679288738337977,3.6364354738394877,3.9169465977871303,2.502298662801894,2.509142944011062,3.3322371870811596
1.5,6.682622410036973,1.9907365938994581,1.1077068002273525,1.0763905083416248,1.5679772193588952,1.7042840144508784,0.963680326224885,0.943998721426075,1.3267342956415435,4.341717266923157,2.5656168449544747,2.5307996485464974,3.653833233166221,4.026286409467325,2.354941902829108,2.3315387594665573,3.3850629591978505
