worst_mse_proposed,worst_mse_engression,worst_mse_debiased,worst_mse_debiased_L,worst_mse_naive,worst_mse_duchi,mean_mse_proposed,mean_mse_engression,mean_mse_debiased,mean_mse_debiased_L,mean_mse_naive,mean_mse_duchi,worst_mse_proposed_norm,worst_mse_engression_norm,worst_mse_debiased_norm,worst_mse_debiased_L_norm,worst_mse_naive_norm,worst_mse_duchi_norm,mean_mse_proposed_norm,mean_mse_engression_norm,mean_mse_debiased_norm,mean_mse_debiased_L_norm,mean_mse_naive_norm,mean_mse_duchi_norm,perturbation_scale
13.803560305198637,8.645544719688628,6.953664069177404,7.557864878568149,20.30710471994994,20.734992202777185,11.058429522238942,5.900316225730266,4.699618296933336,5.155346469403742,14.986770544976444,15.404754368488904,2.3482983021821995,1.4708030057317105,1.1829757806357248,1.285764025371037,3.454698532967241,3.527491886800006,1.8812893701123676,1.0037774508075423,0.7995115335162177,0.8770412193368972,2.549589167419944,2.62069768445408,0.6
15.457800058042038,10.208804820418619,8.203306496317884,8.938074995628822,22.93372696478409,23.520029810660446,10.463596604152565,5.856782889419966,4.802964610915438,5.214782957720396,14.66831052892864,15.126811312371158,2.62972195789959,1.736748961647943,1.3955682658428668,1.5205690324044476,3.9015464781089757,4.0012898738050495,1.7800948159002732,0.996371444133503,0.8170930826452172,0.8871527124238732,2.495411904564336,2.573413274319774,1.0
12.70503901807475,8.783932740266705,7.290960488517121,7.805883786917222,20.875967395677506,21.644079781960997,9.200035006428983,5.562905012011283,4.962805176861388,5.216964912069389,12.981574573122822,13.474543006517273,2.1614149462633288,1.4943459429580914,1.2403575423953548,1.3279576600933674,3.5514749606460305,3.6821482777260677,1.56513436446374,0.9463761599235435,0.8442855838066281,0.8875239122867988,2.208459908581335,2.2923250063948046,1.4
14.154560970511703,12.431472185913034,14.553523340290578,13.93031046000294,21.979451712219856,22.64676386237767,8.787455101621847,6.385036120734112,6.140308859806334,6.266802367674147,12.998983686875803,13.594587520913102,2.4080114666263803,2.1148750309592477,2.4758840034843876,2.3698613748060193,3.7392026402972838,3.85272755376841,1.4949451764172184,1.0862392853853053,1.0446056344555543,1.0661250456216136,2.211421593202167,2.3127472976811942,1.8
