perturbation_scale,source_var,worst_DRUM (plug-in),mean_DRUM (plug-in),median_DRUM (plug-in),q95_DRUM (plug-in),worst_DRUM,mean_DRUM,median_DRUM,q95_DRUM,worst_naive,mean_naive,median_naive,q95_naive,worst_duchi,mean_duchi,median_duchi,q95_duchi
0.5,5.694392702917075,1.534733196423356,1.1069104403720682,1.1038945382933645,1.3689222664124732,1.442745486772039,1.0438050868385371,1.0401579396856224,1.2969802290744177,3.643966407149157,2.8296166546943295,2.825640238123528,3.350336150622176,3.430798565723786,2.6536906563115106,2.6490596936254303,3.1513643063384658
1.0,5.694392702917075,1.8237418551533595,1.0561799380906611,1.0399002276940617,1.4600613894784933,1.75451874609273,1.013272764248216,0.9939597711315589,1.4003002881154738,4.1685797835672025,2.6789518228239912,2.6742208990237333,3.5256891671070583,3.938682196060479,2.5163012155143294,2.513790331618682,3.3376750558501365
1.5,5.694392702917075,1.9195187149492838,1.0687353610125443,1.0360742931949813,1.4819894088500214,1.8727441429463318,1.059655511222925,1.0364430998603278,1.4370074291752213,4.319165225411717,2.5197699095014054,2.4956279592304806,3.5521405871068032,4.08986764860092,2.37994797732816,2.3545656457654385,3.351691920724368
