DRUM (plug-in),DRUM,naive,duchi
1.121337800581635,1.0412362167909879,2.767645426862802,2.6025205939911067
1.2851984847988647,1.2272441532515528,3.185131559694324,2.989930107906181
1.173336828142658,1.1211501670558446,2.9830301825236187,2.8086880258529643
1.0614691161002352,1.0032281475781848,2.6753816146659695,2.499440581149221
1.1911420315217773,1.1206995473279933,2.9940781017536184,2.8006873314992604
0.9797111220264566,0.9191483856725843,2.5388620819297882,2.3730559087912004
1.277568445603882,1.1998866553429692,3.057945006819791,2.868408302805372
1.2397922937952712,1.1857532290699497,3.091545900558303,2.9168359550403684
1.1518503215733764,1.0787318532195833,2.877395369281668,2.6976094946268097
1.058265266270742,1.0000071995027062,2.722828960820548,2.5492991044627624
1.1668516119242773,1.120707886221721,2.935531648284771,2.749413498274504
1.0912319081621944,1.0335336341631591,2.8202466991661463,2.647480980713307
1.0529033876159966,1.001173151218209,2.6899706041001643,2.522272219861128
1.1749728807234756,1.0924932072991071,2.9940247114503045,2.800344008584635
0.9774092119181613,0.9253828513625038,2.456734771350413,2.299056704921166
0.8595143729699407,0.8093069502688531,2.224139928964263,2.0842953137083513
1.3333929869336287,1.2605455855296321,3.308396639079525,3.1141496964525324
1.1236639420949288,1.0492543573132989,2.8572526000967384,2.6747252441029254
1.3095160526849035,1.2246570448638001,3.243233868735234,3.0438712649083475
0.886200728776706,0.8364054034689715,2.388328982637694,2.220131628899683
1.1044450728341124,1.031718281499715,2.8365990729641455,2.6647925435101367
0.9655141221072421,0.9114201231594826,2.6015774537352545,2.4407167644787795
1.0264173443476496,0.9404339827241192,2.6551043347734318,2.4856496512262924
1.06486245929132,1.0023603588205776,2.763231688770715,2.59700608442451
1.001005450228356,0.918628487408837,2.736899718438425,2.5585479739648544
1.1807244756462565,1.1107098590379645,3.0015560943144157,2.817439698905892
1.2243269845899774,1.1547494970497587,3.029235238938415,2.8300792482920336
1.4622477708260488,1.4058645532068768,3.5488243616059374,3.3434948629596115
1.0473450832106548,0.9913212055600518,2.5696573632394055,2.412674515180563
1.0048173733641987,0.9570821415035592,2.5685914884406573,2.411669551371369
1.0882317714022813,1.0135061537206322,2.7966202026158435,2.6099762826574247
1.163368987004806,1.1294045112608695,2.92032660302791,2.7564270863115126
1.1023458993409114,1.0275829720238798,2.844716908744159,2.659130461232853
1.0993821439500053,1.0338902646166088,2.7645185930763043,2.5965784677161854
1.1078725675917218,1.065737950847646,2.835468340266373,2.664547369975574
1.3446533012478294,1.2689669132932422,3.288430133879418,3.0895341561684213
1.1468564475274596,1.1033854282629991,2.9315780793578496,2.752075626004309
1.1889573288443471,1.1441812329321033,2.988041622484619,2.8101362198526894
1.0571775655640456,0.9821569224079035,2.7675621514213087,2.6036047483439377
1.3729709619414747,1.308070586383733,3.3498283273974683,3.1649737599809735
1.192110768735393,1.0972398994598302,2.9985306498743385,2.805129648416411
1.1976839771475198,1.140913364717768,2.9890501150829603,2.808391983702842
1.145241378304579,1.0722047901919105,2.899006226356112,2.727404432614655
1.0800755895300782,1.0388744248917297,2.7653261641581444,2.588839391393663
0.7992472177053358,0.7370815499410865,2.17974172717341,2.01528608556719
1.0214692335740452,0.9670974512030768,2.7236845055949144,2.5542969294025397
1.074456781750436,1.0113338063402912,2.6474976298584525,2.4858138022218146
1.088576616645556,1.0090670078070927,2.82566310675054,2.640756412045702
1.0574791029874009,0.9611578208875498,2.8445355112609074,2.664177077207558
1.1033440037526163,1.0319965572976606,2.783227694700273,2.605929356330369
1.316689546952606,1.251980186081125,3.213360098798882,3.0112830435367046
1.037644348942792,1.0010255274909026,2.641317558672183,2.4831647344983008
0.9825433978942502,0.9166049121407596,2.552508495805816,2.3814580225431206
1.3810929807287058,1.3239834209267638,3.4046317945766207,3.222102635062216
1.2747546686118845,1.1894611126662893,3.1702944467324707,2.97724902911394
1.1407084657659705,1.051299628187943,2.938979643775894,2.74087278024722
1.0498735801951216,0.9939606382206446,2.6061016513916453,2.4489007273519823
1.3150588037893647,1.2727997980388703,3.2240185421430234,3.032184223955617
1.0968990041252789,1.0318696780947798,2.724561451183284,2.560194716244428
1.006186653827474,0.9628046101128875,2.5562875910139975,2.38051514690135
1.0262346269175668,0.9834557363801019,2.724345628559864,2.5595136734014967
0.9298638956967432,0.8675705813255213,2.3853164657319517,2.229907444890814
0.9071436734128733,0.853509271946232,2.453461704797247,2.289618804245609
1.0752588104929974,1.0016047049495387,2.7511070149895445,2.5763597556686744
1.1544884031139258,1.100874411633706,2.834180136917311,2.6645424270211326
1.259183054535185,1.1975081443102131,3.1833947701497025,2.988207276670789
0.9420290815556073,0.9078760250039952,2.3854423247146275,2.239832248323434
1.052598716188628,0.99973883380585,2.6860007148169576,2.5273319208911866
1.3576278581876482,1.2833122542378292,3.290819815883262,3.0950390586983403
0.8895243177819132,0.8394687116217595,2.405337106535703,2.243632581559777
1.0715620461217097,1.0189729361018915,2.769919363263979,2.594984219092056
1.0697730755603592,1.001182677265477,2.79951168629596,2.6231971239012113
1.300661494913139,1.2483432389471856,3.2341139768750375,3.046535315851339
1.2854673509010937,1.2192407084863288,3.201070891896255,3.0063121433463866
0.9114949889461059,0.8457928810925294,2.4496367744502425,2.2865434759163006
1.090763771631222,1.0331282191323834,2.7279164106871105,2.542927820366508
1.0478057157875853,0.9895224419850073,2.671482867664805,2.509692457757349
1.141223926680293,1.0745737086320302,2.8692218785960293,2.6812801069421575
1.3602957270372862,1.2969169807058774,3.263960742162376,3.0699511292414003
1.2192171150816518,1.146293423784355,3.049232214274922,2.8769341128174752
1.3087091923526473,1.2379800034635273,3.288269717959502,3.0979260427161748
1.0477414143281,0.9646961212934251,2.698582375487971,2.515516864816381
1.1561201246936499,1.0970335624972232,2.9294151445333143,2.7604904640366597
0.9421488246602533,0.8954432040636202,2.432138042081925,2.2731202434683
1.192622824591314,1.1357001802403266,2.9911649695194384,2.8155883621617717
1.389862813597594,1.324177342260269,3.3710904790347813,3.173816019072867
1.0133271336740584,0.9526391993796902,2.6644457761089635,2.4811911471455295
1.534733196423356,1.442745486772039,3.643966407149157,3.430798565723786
1.1047190559071518,1.0449192870325872,2.870788174226608,2.6853682887514583
1.0818820698592622,1.0087917826082313,2.806329395139193,2.6334059605554088
1.2173207647285784,1.1510377659347755,3.0552622145877173,2.8677426609301304
1.381344577712641,1.3050225084669578,3.4183611149987585,3.2231995581060677
1.4327591858094062,1.3621947789052953,3.4498355324793724,3.2431093184660402
0.9941994828032271,0.9425834056901611,2.7087871726850667,2.5469675470038395
1.1108478940292814,1.050433517288613,2.8421212588356575,2.6568013798952137
1.247719664102901,1.1672417506996804,3.1747668145631396,2.9781473073906124
0.9160714900764487,0.8438544808669061,2.4883292934687034,2.3212471212032724
0.9593949272561383,0.891346423379987,2.477215538635757,2.310466342122354
1.0714220606222016,1.0058992480987692,2.8585294911106374,2.67502499390471
1.0757426806982253,1.0221458954793008,2.6801268779111953,2.520745175428505
1.0717953625604357,1.0205367125719131,2.6753224135576206,2.512869125710915
